_id,branches_count,company_name,content,country,deadline,description,display_name,employees_range,industry,ispublished,last_seen,latitude,link,longitude,revenue_range,source,year_founded
64565d807adef2f79c969e61,0,adnec.ae,"Abu Dhabi National Exhibition Centre (ADNEC) is a multi-award winning venue offering organisers of exhibitions, conferences and events.

We have downloaded 1.7 TB of private data from your corporate network
root:_!vX@Hy9c0N_
We have many passports of your employees and many participants of your exhibitions, many important documents.",United Arab Emirates,"27 Nov, 2022 14:06:47 UTC","Abu Dhabi National Exhibition Centre (ADNEC) is a multi-award winning venue offering organisers of exhibitions, conferences and events. Learn more.",Abu Dhabi National Exhibitions Company PJSC,null,Real Estate,false,2023-05-06T17:23:24.648Z,null,http://lockbitapt6vx57t3eeqjofwgcglmutr3a35nygvokja5uuccip4ykyd.onion/post/42NG89JQOYbSTZoT636814bd97e2a,null,null,lockbit,2005
64565d817adef2f79c969e62,0,rockworthindia.com,"Rockworth Systems Furniture (india) Private Limited is a Private incorporated on 20 March 2008. It is classified as Non-govt company and is registered at Registrar of Companies, Vijayawada. Its authorized share capital is Rs. 450,000,000 and its paid up capital is Rs. 326,337,600. It is inolved in Manufacture of office, accounting and computing machinery

Rockworth Systems Furniture (india) Private Limited's Annual General Meeting (AGM) was last held on 29 September 2021 and as per records from Ministry of Corporate Affairs (MCA), its balance sheet was last filed on 31 March 2021.

Directors of Rockworth Systems Furniture (india) Private Limited are Chakrit Vorachacreyanan, Mithun Nambiar, Anoop Varghese, Soumya Surajan, Nutthikar Pongsuthimanus, Varintorn Pongsuthimanus, Ratchanee Pongsuthimanus, .

Rockworth Systems Furniture (india) Private Limited's Corporate Identification Number is (CIN) U30008AP2008PTC095504 and its registration number is 95504.Its Email address is cs@rockworthindia.com and its registered address is 800 West, Road R1 South Sri City SEZ (Near NH 5 Tada) Satyavedu Mandal Cuddapah AP 517588 IN , - , .

Current status of Rockworth Systems Furniture (india) Private Limited is - Active.",India,"15 Nov, 2022 18:57:30 UTC","Rockworth Systems Furniture India Private Limited is a mechanical or industrial engineering company based out of Calle Laguna del Marquesado Nª 19, Nave 16 Edificio Adriana 1ª Planta, Polígono Industrial La Resina (Villaverde), Madrid, Community of Madrid, Spain.",Rockworth Systems Furniture India Private Limited,50 - 200,Furniture,false,2023-05-06T17:23:24.648Z,null,http://lockbitapt6vx57t3eeqjofwgcglmutr3a35nygvokja5uuccip4ykyd.onion/post/V2AIbVyyutIMl75J636811aac8337,null,10M - 50M,lockbit,2009
64565d837adef2f79c969e63,0,sinopecthc.com,"STHC’s mission is to develop and deliver advanced, competitive research based technologies. We are committed to supporting the sustainability efforts of Sinopec’s oil and gas resources, including the implementation of a green, low-carbon strategy and our adaptation to the global dynamic energy environment.

Sinopec is a proud, contributing member of the global technological community, shaping future technologies in the petroleum industry. Over the next few years, Sinopec and other leading Oil & Gas industry experts will partner together to innovate, and improve upon the various technological disciplines across the petroleum and petrochemical industries.
18 GB
Their small office in Texas was attacked
stjrc-office.local\wpyan:Changjie!315601
stjrc-office.local\itworks:1103:aad3b435b51404eeaad3b435b51404ee:8f51f138db21b549a46f6c80c4d89df0:::
stjrc-office.local\egarcia:1108:aad3b435b51404eeaad3b435b51404ee:db71d75b0b4c39c30ee88e805bc6d4f4:::
stjrc-office.local\epatton:1109:aad3b435b51404eeaad3b435b51404ee:f3b0d72693843a35412ecea7b401e8ef:::
stjrc-office.local\jzhang:1110:aad3b435b51404eeaad3b435b51404ee:159fe12fbad488cea1f45a2130239345:::
stjrc-office.local\tmedlow:1111:aad3b435b51404eeaad3b435b51404ee:fa0ee309a9dc8e282708f24c25f77a10:::
elie:1112:aad3b435b51404eeaad3b435b51404ee:f30617e38a051438651061480c6a634a:::
tom:1114:aad3b435b51404eeaad3b435b51404ee:19a35d58e18357fc999fee942bd20591:::
admin:1115:aad3b435b51404eeaad3b435b51404ee:23d2adb2b93da8f0c4c0e1b90980bd96:::
stjrc-office.local\msitton:1116:aad3b435b51404eeaad3b435b51404ee:c3e868c937ad9e55025ecd812249cca3:::
stjrc-office.local\lyuhao:1118:aad3b435b51404eeaad3b435b51404ee:2e59693d0a3e0d577f2342840843f3ce:::
stjrc-office.local\jbguo:1119:aad3b435b51404eeaad3b435b51404ee:e15f2048ab0d94bc1613b366fc68607f:::
stjrc-office.local\baggett:1120:aad3b435b51404eeaad3b435b51404ee:4eb4e39ef9ea303943d6c6f55b2a121f:::
stjrc-office.local\txu:1121:aad3b435b51404eeaad3b435b51404ee:8350429b49014221f2c655218c3b0955:::
stjrc-office.local\lzhang:1122:aad3b435b51404eeaad3b435b51404ee:629fdaee0e074abcdbae0fda559848c0:::",United States,"22 Nov, 2022 07:54:52 UTC","Sinopec Tech Houston | 642 followers on LinkedIn. Houston-based energy company is hiring both upstream & downstream engineers and scientists for 2020!  Visit our website. | Sinopec Tech Houston was founded and registered in the United States in September of 2013. The Sinopec name comes from a globally recognized Energy Company headquartered in Beijing, China. 

Sinopec is the largest oil and petrochemical product supplier and the second largest oil and gas producer in China.",SINOPEC TECH HOUSTON LLC,50 - 200,Oil & Energy,false,2023-05-06T17:23:24.648Z,29.73406,http://lockbitapt6vx57t3eeqjofwgcglmutr3a35nygvokja5uuccip4ykyd.onion/post/dLoTf83wKU3qW1ER6368110cd6386,-95.46058,10M - 50M,lockbit,2013
64565d867adef2f79c969e64,0,stavbar.cz,"Stavební botové družstvo Stavbař is a reliable cooperative with many years of tradition and experience. It has been implementing cooperative housing projects since 1966. With its range of services and number of members, it ranks among the largest housing cooperatives not only in Prague but also in the Czech Republic. The SBD Stavbař cooperative has extensive experience in transferring the apartments of its members into personal ownership. In the 1990s, it was the first Prague cooperative to introduce this service.",Czech Republic,"21 Nov, 2022 01:45:09 UTC",Stavbař.cz | Stavební bytové družstvo Stavbař,SBD Stavbař,null,Real Estate,false,2023-05-06T17:23:24.648Z,50.0645,http://lockbitapt6vx57t3eeqjofwgcglmutr3a35nygvokja5uuccip4ykyd.onion/post/B5XNJY3xsXROhUWU63680ec5be767,14.43093,null,lockbit,null
64565d887adef2f79c969e65,0,thenet.group,"he Net Group is specialized in express courier deliveries, first to last mile domestic and international e-commerce solutions, freight-forwarding, warehousing and other logistics services, covering the entire supply chain across various industries in the MENA region.
Beirut, Lebanon (1994)",Lebanon,"17 Nov, 2022 01:42:20 UTC","The Net started in 1994 as an express courier company, and has grown since into a regional group, specialized in global express courier deliveries; first mile to last mile domestic and international e-commerce solutions; air, sea & ground freight-forwarding; warehousing; and other logistics services, covering the entire supply chain across various sectors and industries in the MENA region.

With more than 25 years of local & global experience, our regional network covers more than 190 countries worldwide, providing trusted and reliable solutions.

Today, we continue to innovate through our fully automated e-commerce fulfillment center and our flexible business model, bringing our customers one simplified approach to new opportunities and more efficient service
solutions.",The NET Group,null,Logistics and Supply Chain,false,2023-05-06T17:23:24.648Z,null,http://lockbitapt6vx57t3eeqjofwgcglmutr3a35nygvokja5uuccip4ykyd.onion/post/b8AdOlTIATiPdLi463680e1c95c50,null,null,lockbit,1994
64565d897adef2f79c969e66,1,everstrong.com,"We make investments that make a difference. Our goal is to invest in ways that truly improve the lives of individuals and communities. We’re helping create better lives for people throughout Africa—one investment at a time. We make an impact by making responsible investments in infrastructure that creates long-term value and contributes to economic growth in communities and regions.

Access to reliable, affordable energy can facilitate education, health, comfort, security and productivity. That’s why Everstrong looks for projects that deliver critical infrastructure to Sub-Saharan populations who would benefit most from our investments. Safe, efficient transportation infrastructure can expand access to employment, education and healthcare. Modern communications networks support economic development by streamlining access to information.",United States,"22 Nov, 2022 07:44:56 UTC","Everstrong Capital | 387 followers on LinkedIn. Creating long term value investing in infrastructure in Africa. | Everstrong believes that the fundamental purpose of capital is to create long term shareholder value. The firm focuses on late stage infrastructure development opportunities, where we can leverage the firm’s experience and networks to assemble or expand predictable revenue generation from essential infrastructure assets.",EVERSTRONG CAPITAL LLC,1 - 10,Investment Management,false,2023-05-06T17:23:24.648Z,39.158092,http://lockbitapt6vx57t3eeqjofwgcglmutr3a35nygvokja5uuccip4ykyd.onion/post/ymnfFEDtDrcY5MfH636684f894347,-75.52255,0 - 1M,lockbit,2015
64565d8f7adef2f79c969e67,0,hettichbenelux.com,"Hettich is a manufacturer of laboratory equipment such as centrifuges, concentrators, automation and incubators. Hettich was founded in 1904. Hettich's headquarters is located in Beverly, Massachusetts, USA 01915.",Netherlands,"07 Nov, 2022 00:31:55 UTC","Hettich Benelux B.V. is uw toonaangevende leverancier van laboratoriumapparatuur, exact afgestemd op uw specifieke toepassingen en wensen. Hettich Benelux beseft dat in lang niet alle gevallen kan worden volstaan met een standaardoplossing. Daarom leveren wij steeds weer individuele oplossingen voor specifieke situaties.  Engineered for you.

Van Hettich Benelux mag u kwaliteit, innovatie en service verwachten, in alles wat wij doen. U ziet het terug in onze producten, certificeringen, milieubewustzijn, service en communicatie. Daarbij is niet alleen innovatie van belang, ook het onderhoud van uw apparatuur is bij ons in goede handen.

Wij gebruiken alleen kwalitatief hoogwaardige onderdelen en materialen van geselecteerde leveranciers die aan de diverse ISO normen voldoen. Hettich Benelux B.V. is ISO 9001, ISO 14001 en ISO 13485 gecertificeerd. Ons STEK certificaat garandeert u een kwalitatieve, veilige en duurzame manier van werken in de koeltechniek.",Hettich Benelux,10 - 50,Medical Devices,false,2023-05-06T17:23:24.648Z,null,http://lockbitapt6vx57t3eeqjofwgcglmutr3a35nygvokja5uuccip4ykyd.onion/post/N3hjREk8VCJaDMZ0636424d8d97f4,null,1M - 10M,lockbit,1946
64565d947adef2f79c969e68,114,continental.com,"Wolfgang Reitzle was a very greedy man, so we are ready to sell 40 terabytes of the company's private information in one hand for just 40 million dollars, with a list of stolen files you can read here.",United States,"29 Nov, 2022 22:26:02 UTC","United Airlines Holdings Inc., formerly United Continental Holdings, Inc., is a holding company and its principal, wholly-owned subsidiary is United Airlines, Inc. (United). The Company transports people and cargo throughout North America and to destinations in Asia, Europe, the Middle East and Latin America. Through United and its regional carriers, it operates across five continents, with hubs at Newark Liberty International Airport (Newark), Chicago O'Hare International Airport (Chicago O'Hare), Denver International Airport (Denver), George Bush Intercontinental Airport (Houston Bush), Los Angeles International Airport (LAX), A.B. Won Pat International Airport (Guam), San Francisco International Airport (SFO) and Washington Dulles International Airport (Washington Dulles). It has contractual relationships with various regional carriers to provide regional aircraft service branded as United Express.","United Continental Holdings, Inc.","> 10,000",Airlines/Aviation,false,2023-05-06T17:23:24.648Z,41.878513,http://lockbitapt6vx57t3eeqjofwgcglmutr3a35nygvokja5uuccip4ykyd.onion/post/ifdIXrXSkuP2S395636290a09365a,-87.636665,> 1B,lockbit,1968
64565d977adef2f79c969e69,0,tekniplex.be,"We present to your attention tekniplex.be a subsidiary company https://www.tekniplex.com/ We stole about 50 gb of confidential data. Contracts with customers and partners, information about sales and discounts of klenite. Correspondence from mail servers. If the company does not contact us, the data will be published to the public.",United States,"12 Nov, 2022 13:22:34 UTC","Our product series, Tekniflex® and Teknilid®, are mono or multi-layer films and foils designed for the packaging of:Pharmaceutical solid or liquid dosage formsMedical fluidsMedical devices or device/product combinations requiring high moisture and/or oxygen barriersClick here to view our product catalog.",Tekni-Plex Europe,10 - 50,Plastics,false,2023-05-06T17:23:24.648Z,40.07492,http://lockbitapt6vx57t3eeqjofwgcglmutr3a35nygvokja5uuccip4ykyd.onion/post/VHtY0E2n8yupzIMh63626f1a74f5b,-75.42569,1M - 10M,lockbit,1984
64565d9d7adef2f79c969e6a,23,thalesgroup.com,"Thales is a global high-tech leader with more than 81,000 employees on every continent. The Group invests in digital and deep tech innovations - big data, artificial intelligence, connectivity, cybersecurity and quantum - to build a future of trust, essential to the development of our societies, by placing people at the heart of decision-making.
Thales offers solutions, services and products that help its customers - companies, organizations, governments - in five major markets that are vital to the functioning of our societies: digital identity and security, defense, aeronautics, space, and transportation.

Organization Type: Electrical systems, services for the aerospace, defense, security,...
Staff: >9999
Headquarters: France
Founded: >1999
Address: 31 Place Des Corolles, Paris La Défense, Ile-de-France, 92098, France
Phone: +33.157778000
Revenue estimated: 17.000.000.000€
Nature of documents: Very Sensitive - Confidential - High Risk
Content of documents: company operation, commercial documents, accounting files, customer files, drawings of clients structures, softwares

As far as customers are concerned, you can approach the relevant organizations to consider taking legal action against this company that has greatly neglected the rules of confidentiality.
We are at your disposal to offer you the best of our abilities.",France,"10 Nov, 2022 16:21:22 UTC","Thales SA is a France-based technology company. It provides a wide range of solutions divided into three segments: Aerospace, Transport and Defense and Security. Aerospace provides onboard electronic equipment designed to increase flight safety and reliability, civil and military aircraft simulators, onboard connectivity and in-flight entertainment, onboard equipment and functions for aircraft piloting, navigation and control as well as equipment, payloads, satellites, systems and services for the space sector. Transport offers railway signaling, telecommunications, supervision systems and ticketing solutions. Defense and Security offers radio communications products, network and infrastructure systems, protection systems, critical information systems and cybersecurity. It operates globally.",Thales SA,"> 10,000",Aviation & Aerospace,false,2023-05-06T17:23:24.648Z,null,http://lockbitapt6vx57t3eeqjofwgcglmutr3a35nygvokja5uuccip4ykyd.onion/post/dBUWU3huHGmpfZCe635f6b301c57c,null,> 1B,lockbit,1949
64565da27adef2f79c969e6b,1,exco.fr,"Les cabinets d’expertise comptable Exco seront toujours
à l’écoute pour vous proposer le meilleur de notre communauté
avec des solutions proches de chez vous grâce à nos 140 cabinets
en France et dans le monde.

Expert-comptable, Auditeur, Conseiller d’entreprise, Juriste, Fiscaliste, Commissaire aux compte, Social, …",France,"08 Nov, 2022 23:20:07 UTC","EXCO | 9,537 followers on LinkedIn. Fertiliseurs d'entreprises | Exco est 6ème cabinet français d'audit et de conseil.
Exco fait partie des 10 premiers groupes de cabinets d’Expertise Comptable, d’Audit et de Conseils en France, avec 2450 professionnels, 110 bureaux sur 14 pays.
EXCO développe
Des outils communs
Des méthodes et procédures communes
Des contrôles qualités de haut niveau
Des cursus de formations spécifiques et partagés 
Des programmes de R&D centralisés
Des approches marketing et commerciales dynamiques.",Exco,"1,000 - 5,000",Accounting,false,2023-05-06T17:23:24.648Z,null,http://lockbitapt6vx57t3eeqjofwgcglmutr3a35nygvokja5uuccip4ykyd.onion/post/niyX8NsKyypcKELs635eb247030e1,null,200M - 1B,lockbit,2000
64565da37adef2f79c969e6c,0,bellettiascensori.it,"L’attività di Belletti nel campo degli ascensori e montacarichi ha inizio nel Novecento, quando la passione per le apparecchiature elettrotecniche porta il fondatore, Rodolfo Belletti, ad installare per conto di una grossa azienda, ascensori in tutta Europa, avventurandosi fino in Romania e in Russia nel primo dopoguerra.


Il mercato degli ascensori cresce poi rapidamente in Italia e, complici il figlio Paolo e la nuora Elvira, l’azienda si trasforma da concessionario ad installatore indipendente e infine a costruttore. Dalla concessionaria “Botti e Belletti”, alle “Officine Meccaniche Belletti” e al marchio “PBP Elevatori” fino ad arrivare all’attuale Belletti.

Un lavoro, una passione e un orgoglio che durano da
oltre tre generazioni hanno portato Belletti a crescere e svilupparsi sempre più.
Oggi nella nuova sede di Mestrino (PD) i fratelli Gaetano e Irma Belletti e l’Amm.re Delegato Ing. Andrea Viel guidano una realtà in continua evoluzione.


Trenta addetti alle dirette dipendenze, i mezzi tecnologici più moderni ed una rete di collaboratori esterni di comprovata fiducia rendono Belletti l’azienda di riferimento per qualsiasi esigenza. Un servizio garantito dall’organizzazione tecnica e commerciale competente e di qualità, che può raggiungere tutto il territorio nazionale grazie ad un gruppo di aziende selezionate appartenenti al Safety Lift Group. Belletti… trenta cuori e una sola anima!",Italy,"08 Nov, 2022 23:17:11 UTC","Il nome BELLETTI è associato agli ascensori da oltre 100 anni: giunta oggi alla 4^ generazione, la società è da sempre specializzata in ascensori e montacarichi, accompagnando il cliente fin dalla progettazione, nell’installazione, nella manutenzione e nella riparazione degli impianti, proponendosi quindi come partner preparato in ogni fase.",BELLETTI SRL,1 - 10,Mechanical or Industrial Engineering,false,2023-05-06T17:23:24.648Z,null,http://lockbitapt6vx57t3eeqjofwgcglmutr3a35nygvokja5uuccip4ykyd.onion/post/MjjKq8prbQU70GEp635eb197ee0f2,null,0 - 1M,lockbit,null
64565da57adef2f79c969e6d,0,happmobi.com.br,"A different startup that was born to transform digital education in the corporate world.

We develop online training in different formats, with personalized learning journeys, based on real data. A nice way of saying: we will surprise you with what we do and deliver.",Brazil,"08 Nov, 2022 01:09:45 UTC","Somos a Happmobi: uma startup com soluções de Edtech que nasceu para transformar a educação corporativa online.
 
Utilizamos de muita tecnologia e métodos para oferecer experiências de aprendizagem impactantes que não partem de achismos, mas, sim, de dados reais.

Esses dados trazem insumos detalhados que são coletados nos treinamentos online, fornecendo informações valiosas sobre os conhecimentos técnicos e também sobre os comportamentos dos colaboradores. 
 
É assim que planejamos, juntos, ações educacionais mais assertivas, que proporcionam maior engajamento e favorecem o crescimento das empresas. 
 
É desta forma que estamos transformando a educação corporativa online.
 
#Happmobi
#BaseadoEmDadosReais 🔍
#VocêImaginava ❓",Happmobi | Educação Digital,null,E-Learning,false,2023-05-06T17:23:24.648Z,null,http://lockbitapt6vx57t3eeqjofwgcglmutr3a35nygvokja5uuccip4ykyd.onion/post/MBUPyEL13OvV20qz635eafd92a21b,null,null,lockbit,2016
64565da87adef2f79c969e6e,1,aaanchorbolt.com,"AA Anchor Bolt, Inc. is a family-operated business since 1979, founded with a motto that states, “Impossibilities we do immediately.
We have 13k files and 26gb data",Canada,"11 Nov, 2022 01:58:21 UTC","AA Anchor Bolt, Inc. manufactures many quality products, including anchor bolts, threaded rods, and custom fasteners in Northville, MI. Contact us today!","AA ANCHOR BOLT, INC.",10 - 50,Retail,false,2023-05-06T17:23:24.648Z,42.3914699,http://lockbitapt6vx57t3eeqjofwgcglmutr3a35nygvokja5uuccip4ykyd.onion/post/fHYxvouFUWUio3Zo635ead2db72f5,-83.5757009,1M - 10M,lockbit,null
64565daa7adef2f79c969e6f,0,fiscosaudepe.com.br,"Fisco Saúde é uma entidade associativa, sem fins lucrativos, instituída pelo Sindicato dos Funcionários Integrantes do Grupo Ocupacional Administração Tributária do Estado de Pernambuco - SINDIFISCO-PE.

O FISCO SAÚDE existe desde 1992, sendo que até 2010 funcionou como um departamento do SINDIFISCO.

Nesse período foi criada uma Caixa de Assistência com personalidade jurídica própria, com vistas a atender a exigências regulamentares e também a necessidades de independência administrativa do plano.

No início de 2011, com a obtenção do registro definitivo da nova operadora na ANS sob o número 41.766-1, completou-se a transição, passando o FISCO SAÚDE a atuar de maneira autônoma, tendo o SINDIFISCO como instituidor.

Congregando atualmente mais de 4.100 beneficiários, entre titulares e dependentes, o FISCO SAÚDE visa, através de ações integradas baseadas no modelo de autogestão, a melhoria da qualidade de vida de seus associados e familiares, ofertando a mais completa rede de assistência à saúde.",Brazil,"16 Jan, 2023 16:56:32 UTC",null,Fisco Saude-Pe,null,Insurance,false,2023-05-06T17:23:24.648Z,null,http://lockbitapt6vx57t3eeqjofwgcglmutr3a35nygvokja5uuccip4ykyd.onion/post/9QsD9dwXh5coZnHf635ea9ea72407,null,null,lockbit,null
64565daf7adef2f79c969e70,0,seamlessglobalsolutions.com,"Seamless Global Solutions SA de CV offers technological solutions. The company offers compression, refrigeration, moisture control, antibacterial, and new developments for a garment company. Seamless Global Solutions serves customers in Mexico.


The only factory in Mexico with the SEAMLESS clothing technology, specialized in the production of 5 sports lines, lingerie.",Mexico,"09 Nov, 2022 08:07:37 UTC","La única fábrica en México con tecnología de manufactura de prendas SIN COSTURAS, con especialidad en 5 líneas de producción deportiva, ropa interior, ropa térmica, maternidad, cubrebocas y batas.",Seamless Global Solutions S.A. de C.V.,null,null,false,2023-05-06T17:23:24.648Z,null,http://lockbitapt6vx57t3eeqjofwgcglmutr3a35nygvokja5uuccip4ykyd.onion/post/X353sjRGxEc2f0jM635ea14938595,null,null,lockbit,null
64565db07adef2f79c969e71,0,macrotel.com.ar,"16428 files 15gb
Somos una empresa especializada en Telecomunicaciones Financieras. Combinamos experiencia e innovación, para liderar el cambio en el mercado de Mesas de Dinero. Representamos a IPC Systems líder mundial en Trading Rooms, con IQ/Max Touch.",Argentina,"08 Nov, 2022 22:04:39 UTC","Macrotel develops and introduces innovative technological solutions for financial and telecommunication markets associated with the international leaders in their markets.
Currently represents in Argentina:

IPC Systems: Unified communications solutions dedicated to the trading community. 

ASC Technologies: Voice recording platforms to analyze and evaluate communications.

Digitalk: Multiservice platform for VoIP Carrier Routing, MVNO, MVNA and MVNE solutions.

Ubiqube: Orchestration  in networks SDN and NFV.

Macrotel is recognized for the quality of their products and services which are certified under ISO 9001:2015.

Our Customers:
Banco BBVA Frances
Banco Santander Rio
Banco Macro
Banco BNP Paribas
Banco de Valores
Banco Supervielle",Macrotel S.A.,10 - 50,Information Technology and Services,false,2023-05-06T17:23:24.648Z,null,http://lockbitapt6vx57t3eeqjofwgcglmutr3a35nygvokja5uuccip4ykyd.onion/post/ndXpbb2Itp6gJgGU635ea0976adea,null,1M - 10M,lockbit,1984
64565db47adef2f79c969e72,0,byp-global.com,"BYP Global was arrested 35 years ago to offer a full range of marketing engineering services to beverage and spirits companies.
Avda. San Francisco Javier, 9
4ª planta, módulo 26
41018 Sevilla, Spain
+34 955 947 907
info@byp-global.com
115k files here
Default Server: servidordc.bypglobal.local
Address: 192.168.0.10",Spain,"08 Nov, 2022 09:52:12 UTC",BYP Global - We consider ourselves marketing engineers. We make the most stunning ideas become reality to communicate your brand at the Point of Sale.,BYP Global,50 - 200,Marketing and Advertising,false,2023-05-06T17:23:24.648Z,null,http://lockbitapt6vx57t3eeqjofwgcglmutr3a35nygvokja5uuccip4ykyd.onion/post/1cMMchr97AZf5NTx635e9dac62ad1,null,10M - 50M,lockbit,null
64565db57adef2f79c969e73,1,zurifurniture.com,"Zuri Furniture has assembled an imaginative collection targeting style-conscious buyers. Blending contemporary styles, modern lines and comfortable appeal, we have fashioned one of the largest and most unique selections of furniture and décor for the home and office. In addition, Zuri carries modern art, classic accessories, brilliant area rugs, contemporary lighting and fireplaces..

Growing to a national company in less than a decade, Zuri has two brick and mortar stores in the Dallas area as well as a new website offering shipping nationwide. As an ever expanding brand, you can expect innovative and fresh new pieces as we continually update and add new products to suit your needs. We understand that as styles evolve and change over the years, our customers want a variety of choices, not the same stale, decade-old designs.",United States,"07 Nov, 2022 23:48:03 UTC","Zuri Furniture | 3,031 followers on LinkedIn. Contemporary Comfort | Zuri has put together an imaginative collection targeting style-conscious buyers. Blending contemporary styles, modern lines and comfortable appeal, we have brought to Texas one of the largest and most unique selections of furniture and décor for the home and office. In addition, Zuri carries modern art, classic accessories, brilliant area rugs, unique sculptures and elegant fragrances.",ZURI FURNITURE LLC,50 - 200,Furniture,false,2023-05-06T17:23:24.648Z,32.933094,http://lockbitapt6vx57t3eeqjofwgcglmutr3a35nygvokja5uuccip4ykyd.onion/post/ae2EbNopxLWtdK9O635e9cb3cd48d,-96.82557,1M - 10M,lockbit,2006
64565db77adef2f79c969e74,3,hoosierco.com,"The Hoosier Company, Inc. (“Hoosier”) is a privately held company with over 85 years of construction and highway safety product sales experience. Hoosier’s commitment to providing the highest level of service, safety, and quality has made us one of the most recognizable names in roadway safety and construction in the Midwest.

Hoosier is a certified Woman-Owned Business Enterprise (“WBE”) in the States of Indiana, Kansas and Missouri and in the city of Indianapolis. The Hoosier Company Inc. operates both as a roadway electrical contractor as well as a product sales & service distributor.

Hoosier’s Sales Department is active in 12 states across the Midwest. Our products create safer highways and protect the motoring public from hazards on the nation’s roadways. We offer the latest technology and innovation from quality manufacturers including Trinity Industries, Energy Absorption Systems, OTT/Hydromet, Lufft, Safe-Hit, and more.

Hoosier’s Construction Department performs construction services, both as a prime contractor and a subcontractor, primarily within the state of Indiana. Construction services provided by Hoosier include the installation of traffic signals, highway signs, roadway lighting, installation of intelligent transportation systems, airport signs and lighting.

Hoosier’s reputation reflects a strong set of values which drives all of our efforts.",United States,"11 Nov, 2022 11:35:38 UTC","The Hoosier Company, Inc. (""Hoosier"") is an Indianapolis based leader in the highway construction industry, providing QUALITY highway safety products and highway construction services for over 80 years. With a professional and experienced staff, Hoosier is able to meet the challenges of road construction in the private and public works markets throughout the State of Indiana. The Hoosier sales team is a manufacturers representative for many innovative highway safety products sold throughout Indiana, Illinois and Missouri.

CERTIFIED DBE AND WBE Supplier with INDOT, IDOA and City of Indianapolis",THE HOOSIER COMPANY INC,50 - 200,Construction,false,2023-05-06T17:23:24.648Z,null,http://lockbitapt6vx57t3eeqjofwgcglmutr3a35nygvokja5uuccip4ykyd.onion/post/FSNk3pTGqQfvH5JR635e99ca2520b,null,10M - 50M,lockbit,1931
64565dbe7adef2f79c969e75,828,lincare.com,"At Lincare, we take a patient-first approach in offering services and solutions tailored to each individual's specific healthcare needs. It's this mindset and hands-on approach that set us apart from others in the home respiratory care industry.
Revenue $ 1.8 Billion
Operating income $ 383 Million",United States,"06 Nov, 2022 02:16:44 UTC","Lincare is a leading supplier of respiratory-therapy products and services for patients in the home. You can learn more about our extensive suite of products and services by visiting our website. Everywhere we operate, Lincare is working to be a partner in patient care by providing high-quality services and supplies, promoting patient education, and building strong relationships with patients, physicians, families and caregivers.

Services we offer include:

Oxygen Therapy
Nebulizer Therapy
Sleep Therapy
Ventilator Therapy
Enteral Therapy
Pediatric Services
Caring Responders
Long Term Care
Disease Management Programs
and More! 

***This social media page and related posts, comments and other information is not intended to serve as a vehicle for providing medical advice or health care services.  Rather this page is used only for social and informational purposes.  Please consult your physician or call the local Lincare location regarding your specific diagnosis, treatment, and health questions. If you are experiencing an urgent medical condition, immediately call 9-1-1.",Lincare Holdings Inc.,null,Hospital & Health Care,false,2023-05-06T17:23:24.648Z,27.950972,http://lockbitapt6vx57t3eeqjofwgcglmutr3a35nygvokja5uuccip4ykyd.onion/post/cjYEJqyaPupfXshC635dde8c6affd,-82.7301,> 1B,lockbit,1972
64565dc97adef2f79c969e76,0,saurer.com,"Saurer TechnoCorder TC2 at Techtextil 2022 28.04.2022 Show all news Secos - Saurer Customer Portal E-shop, infotool and more Explore Secos Locations worldwide We are close to our customers, wherever you may be in the world. With our own branches, comprising sales offices, R&D hubs and manufacturing centres, we have a presence in 13 countries.",China,"05 Nov, 2022 22:29:10 UTC","Saurer Intelligent Technology Co., Ltd., formerly XINJIANG URBAN CONSTRUCTION (GROUP) CO., LTD., is a China-based company principally engaged in the design, manufacture, research, development and sales of intelligent automation equipment. The Company's main businesses include the manufacture, research, development and sales of intelligent textile equipment and research, development and sales of robots, robots systems and others. Through its subsidiaries, the Company is also engaged in the provision of related technical consultation services and technical services.",Saurer Intelligent Technology Co Ltd,"1,000 - 5,000",Construction,false,2023-05-06T17:23:24.648Z,null,http://lockbitapt6vx57t3eeqjofwgcglmutr3a35nygvokja5uuccip4ykyd.onion/post/oZLX0iAVsOUOcbtM635da9368b96e,null,> 1B,lockbit,1993
64565dcb7adef2f79c969e77,1,fvsra.org,"Fox Valley Special Recreation Association (FVSRA) was formed in 1976 and is an extension of the Batavia,
Fox Valley, Geneva, Oswegoland, St. Charles, Sugar Grove Park Districts, and South Elgin Parks & Recreation Department to
provide a diverse range of year round recreational activities to enable residents with disabilities to experience active,
healthy and playful lifestyles. We have 20000 files confidential , database , agreements, payrolls.
if you do not get in touch within 10 days all files will be published.",United States,"06 Dec, 2022 11:15:15 UTC",The Fox Valley Special Recreation Association (FVSRA) empowers people with special needs to participate in therapeutic recreation and leisure activities.,Fox Valley Special Recreation Association,50 - 200,Recreational Facilities and Services,false,2023-05-06T17:23:24.648Z,null,http://lockbitapt6vx57t3eeqjofwgcglmutr3a35nygvokja5uuccip4ykyd.onion/post/Y3VlBrlXBcIRM15Z635d2a5032883,null,10M - 50M,lockbit,1976
