_id,link,last_seen,ispublished,views,deadline,company_name,content,source,branches_count,display_name,country,industry,revenue_range,employees_range,year_founded,description,longitude,latitude,company_status,revenue,employees_count,technologies_used
,,,,,,http://amfdayton.com,,,0,"AUMAN MAHAN & FURRY, A LEGAL PROFESSIONAL ASSOCIATION",United States,Legal Services,1M - 10M,10 - 50,1985,"Tricks or Treats? What the Latest Legal Developments Mean for Employers

When : October 26, 2017 (Registration Deadline: October 20)

Times : 7:30 a.m Registration/Breakfast
             8:00 a.m - 10:30 am Presentation

What : What the Latest Legal Developments Mean for Employers Seminar

Where : Holiday Inn Dayton/Fairborn

Cost : $30.00 per person (including breakfast)

As in the famous Edgar Allan Poe horror story, over most of the last decade employers watched hopelessly as the swinging pendulum of increasingly burdensome employment laws steadily advanced toward them with no end in sight. Now, employers have begun to see an unexpected reprieve. But has the swinging pendulum been slowed, stopped or reversed--and for how long? Is it just a matter of time before the walls start closing in? What little certainty there was has been replaced by rampant uncertainty. What is an employer to do? Join us as we discuss the latest on the many new changes and challenges affecting your business. Register today! Seating is limited.

Topics Covered

Tricks of the Trade in Eliminating Problem Employees
Workplace Safety Law Update
Non-Competes, Non-Solicitation and Confidentiality Agreements
Employment Law Update in an Ever-Changing Environment
BONUS: If you have follow up questions about specific issues facing your company, our attorneys will be available for the remainder of the day to provide consultations to seminar attendees at no charge.


Register Today!",-84.19226,39.761208,active,,28,['CloudFlare']
,,,,,,http://babbel.com,,,0,Babbel,,E-Learning,,,,"Babbel is the new way to learn a foreign language. The comprehensive learning system combines effective education methods with state-of-the-art technology. Interactive online courses will improve your grammar, vocabulary and pronunciation skills in no time. You'll make fast progress and have fun doing it.",,,active,,,"['Amazon Cloudfront', 'Google Tag Manager', 'NewRelic', 'Zendesk']"
,,,,,,http://gdlsk.com,,,0,"Grunfeld, Desiderio, Lebowitz & Silverman, Llp",United States,,1M - 10M,10 - 50,,"Grunfeld, Desiderio, Lebowitz, Silverman & Klestadt LLP is one of the nation's largest law firms devoted exclusively to international trade and customs matters. The firm represents a wide variety of clients, ranging from privately held companies to Fortune 100 corporations engaged in the manufacture and distribution of textiles, consumer electronics, foodstuffs, computer and telecommunications equipment, pharmaceuticals, chemicals, automotive products, steel, wearing apparel, agricultural products and a host of other consumer and industrial products.",,,active,,,"['Google Analytics', 'WordPress']"
,,,,,,http://sparkroom.com,,,0,"Sparkroom, Inc.",United States,Management Consulting,10M - 50M,50 - 200,2007,"Sparkroom | 6,453 followers on LinkedIn. Sparkroom is an award-winning, cloud-based SaaS technology designed to maximize marketing efforts. Our proprietary software helps marketers grow conversions while controlling the cost of acquisition by integrating marketing data, automating marketing processes and providing marketing analytics that drive smarter decisions and a more optimized budget. This technology is designed to help you drive results.",-74.079704,40.93408,active,,,"['AddThis', 'CloudFlare', 'Google Tag Manager', 'HubSpot', 'MaxCDN', 'WordPress', 'Zendesk']"
,,,,,,http://gavirtualschool.org,,,0,Georgia Virtual School,United States,,,,,"Georgia Virtual School is a program of the Georgia Department of Education's Office of Technology Services. The program is SACS CASI accredited and operates in partnership with schools and parents to offer middle school and high school level courses across the state. Georgia Virtual School provides a teacher led, virtual classroom environment.",,,active,,,"['Google Tag Manager', 'PayPal']"
,,,,,,,,,0,ISGEC,India,Machinery,200M - 1B,"1,000 - 5,000",1933,"ISGEC is one of the leading Engineering Company in India. The group has a sales turnover of USD 500 million across 7 business units, namely- Process Plant Equipment, Presses, Iron & Steel Casting, Boilers, EPC (Power & Sugar plants), Sugar Machinery, Trading (Machine Tools). 

The group has grown @ 40% CAGR in the last 5 years or so.
ISGEC products & solutions have been delivered to reputed Companies in more than 70 countries. 

The ISGEC Group had its origin in 1933 in the sugar industry and later diversified into a range of engineering products. In 1964 it established a joint venture with John Thompson of UK to form ISGEC John Thompson. which later got merged in to the parent company. Isgec Heavy Engineering Limited is the flagship public listed company of the group.

The turnkey solutions business unit of the group caters to providing turnkey solutions for Sugar, Industrial Boilers and Power Plants. The group has recently tied up with Foster Wheelers to penetrate in to super critical Boiler (up to 1000 mw) market.The group also has tie up with major global PED players like Hitachi Zosen & Balleli.

The Steel Casting unit UP Steels is the 3rd largest engineered casting company in India. ISGEC presses are one of the most preferred presses used by Automobile players in India. The group  is leader in press manufacturing in India and is one of the top 5 Global player as well. Company is India's 3rd largest process plant equipment manufacturer afetr L&T and Godrej.",,,active,,,[]
,,,,,,http://ifeng.com,,,0,Phoenix New Media Ltd,China,Broadcast Media,200M - 1B,"1,000 - 5,000",2007,"Phoenix New Media Limited is a media company providing content on an integrated platform across Internet, mobile and television channels in China. The Company enables consumers to access professional news and other information, and upload text and images (UGC) on the Internet and through their mobile devices. It also transmits its UGC and in-house produced content to television viewers primarily through Phoenix TV. In addition to professionally produced content, content from Phoenix TV and its in-house produced content, the Company allows its users to UGC to its Websites and mobile applications. It operates in two segments: net advertising services and paid services. It provides its content and services through channels, including ifeng.com channel, video channel and mobile channel, and also transmits its content to television viewers, primarily through Phoenix TV. Together, these channels form a single converged platform providing integrated text, image and video content.",,,active,217730000,1450,['Google DoubleClick']
,,,,,,http://brownraynor.com,,,0,Brown/Raynor Corporation,United States,Insurance,1M - 10M,10 - 50,1985,,-104.89475,39.61618,active,,,[]
,,,,,,http://thedistrictcrw.com,,,1,THE DISTRICT CHIROPRACTIC REHABILITATION & WELLNESS,United States,Hospital & Health Care,0 - 1M,1 - 10,,Are you looking for a chiropractor in Washington DC? The district chiropractic rehabilitation & wellness center is the best option to get the complete solution for your needs.,,,active,,,['LivePerson']
,,,,,,http://statefarm.com,,,300,State Farm Insurance,United States,Insurance,> 1B,"> 10,000",1922,"State Farm Insurance is a large group of insurance companies throughout the United States with corporate headquarters in Bloomington, Illinois.",-88.955505,40.47621,active,,56788,"['Amazon AWS S3', 'Amazon Cloudfront', 'CloudFlare', 'Distil Networks', 'Drupal', 'F5 BIG-IP', 'Google Analytics', 'Google DoubleClick', 'Google Tag Manager', 'Gravatar', 'Lexity', 'LiveChatInc', 'MaxCDN', 'Optimizely', 'PayPal', 'Shopify', 'Varnish', 'Wistia', 'WooCommerce', 'WordPress']"
,,,,,,http://boundslawgroup.com,,,1,Bounds Law Group,United States,Law Practice,0 - 1M,1 - 10,2011,"When tragedy strikes, choosing the right firm is critical in recovering all of the damages you are entitled to receive. Bounds Law Group is a plaintiff’s personal injury law firm that helps innocent victims of medical malpractice, personal injury, and dangerous drugs, pursue their legal rights. We are a boutique law firm that takes on large hospitals, medical practices and government entities whose negligence causes our clients’ injuries, and holds them accountable.

Our attorneys are, and have always been, champions of consumer rights. The size or clout of the entities we pursue is never a deterrent to our pursuit for justice. Over the years, we have built up the resources we need to thoroughly investigate these medical malpractice and personal injury cases, and achieve the best possible outcome for our clients.",,,active,,,"['Google Analytics', 'WordPress']"
